Airline,Departure_Time,Arrival_Time,Duration,Departure,Destination,Date,Total_Stops,SClass,Price
Vietnam Airlines,19:50,21:20,90,SGN,DAD,17-04-2025,0,BUSINESS,3664000
Bamboo Airways,07:45,09:05,80,DAD,HAN,15-04-2025,0,BUSINESS,2790000
Vietnam Airlines,01:35,15:15,820,DAD,HUI,18-04-2025,1,ECONOMY,2103000
VietJet Air,16:40,18:50,130,VCA,HAN,15-04-2025,0,PREMIUM_ECONOMY,4864800
Vietnam Airlines,08:40,18:20,580,PQC,VCL,15-04-2025,1,ECONOMY,2286000
Vietnam Airlines,09:50,18:15,505,PXU,HAN,17-04-2025,1,ECONOMY,3006000
Vietnam Airlines,14:50,19:15,265,BMV,PQC,19-04-2025,1,ECONOMY,2397000
VietJet Air,18:50,20:05,75,HAN,HUI,21-04-2025,0,PREMIUM_ECONOMY,3169800
Vietnam Airlines,09:50,15:40,350,DAD,PQC,15-04-2025,1,ECONOMY,4327000
Vietnam Airlines,10:15,12:35,140,PQC,HAN,17-04-2025,0,BUSINESS,5534000
Vietnam Airlines,13:50,15:00,70,SGN,TBB,21-04-2025,0,ECONOMY,903000
Vietnam Airlines,13:05,14:35,90,SGN,HUI,16-04-2025,0,ECONOMY,1046000
Bamboo Airways,20:20,22:35,135,HAN,SGN,21-04-2025,0,ECONOMY,2020000
Vietnam Airlines,15:10,16:45,95,DAD,HAN,20-04-2025,0,ECONOMY,1389000
Bamboo Airways,16:00,18:20,140,VCS,HAN,18-04-2025,0,PREMIUM_ECONOMY,5848000
Vietnam Airlines,13:25,15:05,100,HAN,CXR,16-04-2025,0,ECONOMY,2630000
Vietnam Airlines,15:00,17:15,135,SGN,HAN,20-04-2025,0,ECONOMY,2170000
VietJet Air,08:05,10:05,120,HPH,SGN,17-04-2025,0,ECONOMY,1002000
VietJet Air,12:45,14:35,110,VII,SGN,20-04-2025,0,PREMIUM_ECONOMY,4697000
Bamboo Airways,17:45,20:00,135,HAN,SGN,19-04-2025,0,ECONOMY,2020000
Vietnam Airlines,15:35,22:15,400,VCL,SGN,15-04-2025,1,ECONOMY,4452000
Vietnam Airlines,08:55,15:25,390,PQC,UIH,18-04-2025,1,ECONOMY,2284000
Vietnam Airlines,09:00,15:50,410,CXR,VII,16-04-2025,1,ECONOMY,4137000
Bamboo Airways,16:30,17:55,85,DAD,SGN,19-04-2025,0,ECONOMY,1844000
Vietnam Airlines,06:25,08:40,135,HPH,SGN,15-04-2025,0,BUSINESS,4364000
VietJet Air,08:05,09:55,110,DLI,HAN,17-04-2025,0,ECONOMY,1091900
Vietnam Airlines,11:40,18:10,390,CXR,VII,17-04-2025,1,ECONOMY,2471000
VietJet Air,11:05,12:40,95,CXR,VII,21-04-2025,0,PREMIUM_ECONOMY,3585600
Vietnam Airlines,06:40,21:15,875,VCS,DAD,18-04-2025,1,ECONOMY,2280000
Vietnam Airlines,10:05,20:20,615,VDH,THD,18-04-2025,1,ECONOMY,3213000
Vietnam Airlines,11:15,16:40,325,HPH,DAD,20-04-2025,1,BUSINESS,9318000
Vietnam Airlines,12:45,20:20,455,PQC,THD,15-04-2025,1,BUSINESS,8993000
Vietnam Airlines,16:50,18:20,90,SGN,VCL,17-04-2025,0,BUSINESS,3444000
VietJet Air,08:45,10:45,120,THD,SGN,21-04-2025,0,PREMIUM_ECONOMY,4667000
VietJet Air,18:10,20:00,110,VII,SGN,16-04-2025,0,PREMIUM_ECONOMY,4687000
VietJet Air,11:50,13:35,105,VII,PQC,21-04-2025,0,ECONOMY,1342000
VietJet Air,13:35,14:55,80,DAD,HAN,18-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,06:55,08:00,65,SGN,PQC,21-04-2025,0,ECONOMY,911000
Vietnam Airlines,01:35,10:05,510,DAD,DLI,18-04-2025,1,BUSINESS,8183000
Vietnam Airlines,10:45,16:00,315,DAD,DLI,18-04-2025,1,BUSINESS,8418000
Vietnam Airlines,09:10,16:55,465,DAD,VDH,19-04-2025,1,ECONOMY,2760000
VietJet Air,08:50,11:00,130,HAN,SGN,18-04-2025,0,PREMIUM_ECONOMY,4687000
VietJet Air,12:30,14:40,130,HAN,SGN,21-04-2025,0,PREMIUM_ECONOMY,4677000
Vietnam Airlines,10:30,11:55,85,DAD,HAN,16-04-2025,0,BUSINESS,4469000
Vietnam Airlines,12:45,21:20,515,PQC,DAD,17-04-2025,1,ECONOMY,3439000
VietJet Air,13:35,15:25,110,DLI,HAN,16-04-2025,0,PREMIUM_ECONOMY,4687000
VietJet Air,10:40,12:00,80,DAD,SGN,18-04-2025,0,PREMIUM_ECONOMY,3199800
VietJet Air,09:35,11:10,95,VDH,SGN,20-04-2025,0,ECONOMY,1310900
Vietnam Airlines,14:35,19:40,305,CAH,DAD,20-04-2025,1,ECONOMY,2807000
Vietnam Airlines,14:15,21:15,420,VCL,CXR,19-04-2025,1,ECONOMY,2810000
Vietnam Airlines,07:00,14:10,430,HAN,CAH,16-04-2025,1,ECONOMY,2985000
Vietnam Airlines,12:35,14:15,100,HUI,SGN,18-04-2025,0,BUSINESS,3459000
Vietnam Airlines,08:45,10:40,115,SGN,VII,17-04-2025,0,BUSINESS,4684000
Vietnam Airlines,11:40,15:40,240,CXR,PQC,17-04-2025,1,BUSINESS,8103000
VietJet Air,11:15,13:00,105,HAN,DLI,20-04-2025,0,ECONOMY,1555300
Vietnam Airlines,12:45,14:40,115,HPH,CXR,19-04-2025,0,ECONOMY,2157000
Vietnam Airlines,12:35,14:40,125,SGN,THD,19-04-2025,0,BUSINESS,4654000
Vietnam Airlines,17:25,18:45,80,DAD,HAN,21-04-2025,0,BUSINESS,4904000
Vietnam Airlines,08:00,20:50,770,DLI,VDO,19-04-2025,1,ECONOMY,1960000
Vietnam Airlines,11:20,12:35,75,SGN,CXR,20-04-2025,0,ECONOMY,1981000
Vietnam Airlines,16:20,20:40,260,PQC,DAD,17-04-2025,1,BUSINESS,8418000
Bamboo Airways,10:25,11:45,80,DAD,HAN,16-04-2025,0,PREMIUM_ECONOMY,2380000
Bamboo Airways,11:50,18:40,410,VCS,BMV,21-04-2025,1,ECONOMY,5835000
Bamboo Airways,09:25,11:20,115,CXR,HAN,20-04-2025,0,ECONOMY,2866000
Bamboo Airways,11:50,19:50,480,VCS,HUI,18-04-2025,1,ECONOMY,5204000
Vietnam Airlines,19:40,21:35,115,CXR,HAN,17-04-2025,0,BUSINESS,5754000
Vietnam Airlines,06:50,22:55,965,VCS,DAD,17-04-2025,1,ECONOMY,2544000
Vietnam Airlines,06:40,22:50,970,VCS,DAD,18-04-2025,1,ECONOMY,2383000
Vietnam Airlines,16:15,18:10,115,SGN,VII,18-04-2025,0,ECONOMY,1475000
Vietnam Airlines,09:00,16:15,435,CXR,PQC,15-04-2025,1,ECONOMY,3777000
Vietnam Airlines,09:10,15:40,390,DAD,PQC,17-04-2025,1,ECONOMY,2192000
Vietnam Airlines,18:45,21:00,135,HAN,SGN,18-04-2025,0,ECONOMY,1571000
Vietnam Airlines,09:40,20:50,670,VCS,VDO,19-04-2025,1,ECONOMY,2397000
Vietnam Airlines,09:40,20:50,670,THD,VDO,21-04-2025,1,ECONOMY,4126000
Bamboo Airways,09:50,11:45,115,HAN,CXR,16-04-2025,0,BUSINESS,3627000
VietJet Air,07:55,10:00,125,PQC,HAN,16-04-2025,0,PREMIUM_ECONOMY,4849800
Vietnam Airlines,14:35,19:15,280,CAH,PQC,20-04-2025,1,ECONOMY,2723000
Vietnam Airlines,19:05,20:45,100,DAD,HAN,15-04-2025,0,BUSINESS,4014000
Vietnam Airlines,09:50,14:55,305,DAD,DLI,19-04-2025,1,ECONOMY,3252000
Vietnam Airlines,09:40,17:20,460,THD,CXR,21-04-2025,1,ECONOMY,2982000
Bamboo Airways,19:50,22:05,135,HAN,SGN,19-04-2025,0,ECONOMY,2005000
VietJet Air,13:45,14:50,65,CXR,SGN,16-04-2025,0,PREMIUM_ECONOMY,3027000
Vietnam Airlines,16:00,17:30,90,SGN,DAD,16-04-2025,0,BUSINESS,4029000
Vietnam Airlines,09:10,20:50,700,DAD,VDO,17-04-2025,1,ECONOMY,2320000
Vietnam Airlines,15:40,23:15,455,TBB,SGN,21-04-2025,1,ECONOMY,7067000
Vietnam Airlines,13:25,19:50,385,CXR,DLI,16-04-2025,1,ECONOMY,1621000
VietJet Air,06:50,08:00,70,SGN,UIH,15-04-2025,0,PREMIUM_ECONOMY,3209800
Vietnam Airlines,09:00,15:00,360,VII,TBB,15-04-2025,1,ECONOMY,4134000
Bamboo Airways,18:10,19:15,65,BMV,SGN,19-04-2025,0,PREMIUM_ECONOMY,1980000
Vietnam Airlines,17:35,19:25,110,DAD,SGN,19-04-2025,0,BUSINESS,4464000
Vietnam Airlines,15:00,17:15,135,HAN,SGN,20-04-2025,0,BUSINESS,8974000
VietJet Air,06:45,07:55,70,SGN,CXR,19-04-2025,0,ECONOMY,966700
Vietnam Airlines,09:00,13:05,245,VII,DAD,16-04-2025,1,ECONOMY,3477000
Bamboo Airways,18:15,19:20,65,BMV,SGN,16-04-2025,0,BUSINESS,2365000
VietJet Air,20:00,22:10,130,HAN,SGN,21-04-2025,0,ECONOMY,1673000
Bamboo Airways,09:55,11:00,65,DLI,DAD,18-04-2025,0,BUSINESS,1612000
Vietnam Airlines,09:15,17:25,490,TBB,VCS,15-04-2025,1,ECONOMY,3725000
Vietnam Airlines,06:00,12:50,410,DAD,VII,20-04-2025,1,BUSINESS,7873000
Vietnam Airlines,21:20,22:50,90,SGN,DAD,21-04-2025,0,ECONOMY,914000
Vietnam Airlines,05:55,07:30,95,SGN,HUI,15-04-2025,0,ECONOMY,1669000
VietJet Air,16:05,17:25,80,SGN,DAD,16-04-2025,0,PREMIUM_ECONOMY,3749800
Vietnam Airlines,14:50,19:05,255,BMV,PQC,17-04-2025,1,ECONOMY,1935000
Vietnam Airlines,10:10,18:15,485,VCA,DAD,20-04-2025,1,BUSINESS,10748000
VietJet Air,07:00,08:35,95,VII,DLI,15-04-2025,0,ECONOMY,1131900
Vietnam Airlines,21:15,23:30,135,HPH,SGN,16-04-2025,0,BUSINESS,4324000
VietJet Air,15:35,17:20,105,HPH,DLI,21-04-2025,0,ECONOMY,2253900
Vietnam Airlines,06:35,12:55,380,VKG,VCS,20-04-2025,1,ECONOMY,3381000
Vietnam Airlines,08:55,16:00,425,PQC,DLI,18-04-2025,1,ECONOMY,2988000
Bamboo Airways,21:50,22:55,65,PQC,SGN,18-04-2025,0,ECONOMY,734000
VietJet Air,15:40,17:05,85,DAD,SGN,21-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,15:40,21:15,335,TBB,HAN,20-04-2025,1,ECONOMY,3963000
Vietnam Airlines,13:00,15:15,135,HAN,SGN,18-04-2025,0,ECONOMY,1956000
Vietnam Airlines,10:45,17:55,430,DLI,HUI,15-04-2025,1,ECONOMY,2316000
VietJet Air,18:00,19:20,80,SGN,VCL,16-04-2025,0,PREMIUM_ECONOMY,3749800
Vietnam Airlines,13:45,19:10,325,DAD,VDH,20-04-2025,1,ECONOMY,2532000
Vietravel Airlines,10:00,11:15,75,DAD,HAN,21-04-2025,0,ECONOMY,2118800
Vietnam Airlines,14:35,15:50,75,CAH,SGN,16-04-2025,0,ECONOMY,1193000
Vietnam Airlines,13:30,19:15,345,VII,PQC,16-04-2025,1,ECONOMY,2441000
VietJet Air,20:25,21:50,85,SGN,HUI,20-04-2025,0,ECONOMY,1044900
Vietnam Airlines,10:55,13:05,130,SGN,HPH,19-04-2025,0,ECONOMY,1945000
Vietnam Airlines,11:05,20:20,555,UIH,THD,15-04-2025,1,ECONOMY,3802000
Vietnam Airlines,09:45,23:25,820,PQC,HPH,16-04-2025,1,ECONOMY,1916000
Bamboo Airways,12:50,15:00,130,SGN,HAN,21-04-2025,0,BUSINESS,4936000
VietJet Air,15:35,17:45,130,HAN,SGN,21-04-2025,0,BUSINESS,5777000
Vietnam Airlines,15:35,17:00,85,VCL,HAN,15-04-2025,0,ECONOMY,1827000
Vietnam Airlines,07:55,13:10,315,DLI,PQC,18-04-2025,1,ECONOMY,2988000
Vietnam Airlines,06:25,13:40,435,HPH,DAD,17-04-2025,1,BUSINESS,9318000
Vietnam Airlines,14:50,19:45,295,BMV,VDH,21-04-2025,1,ECONOMY,3093000
Vietnam Airlines,05:20,13:50,510,SGN,VCA,17-04-2025,1,ECONOMY,3365000
VietJet Air,19:45,21:35,110,DLI,HAN,16-04-2025,0,PREMIUM_ECONOMY,4657000
Vietnam Airlines,12:30,13:45,75,CXR,SGN,20-04-2025,0,ECONOMY,1675000
Vietnam Airlines,11:05,12:35,90,SGN,VCL,17-04-2025,0,BUSINESS,4244000
Bamboo Airways,08:30,09:40,70,SGN,UIH,18-04-2025,0,ECONOMY,951000
Bamboo Airways,11:10,12:00,50,PQC,VCA,20-04-2025,0,ECONOMY,1278000
Bamboo Airways,10:15,12:05,110,DLI,HAN,20-04-2025,0,BUSINESS,3098000
Vietnam Airlines,07:00,12:50,350,HAN,VII,16-04-2025,1,ECONOMY,3072000
VietJet Air,14:40,16:55,135,SGN,HAN,20-04-2025,0,BUSINESS,5797000
Vietnam Airlines,08:50,15:30,400,DAD,DLI,19-04-2025,1,ECONOMY,4011000
VietJet Air,09:55,12:10,135,VDO,SGN,19-04-2025,0,PREMIUM_ECONOMY,4819800
Bamboo Airways,13:15,14:25,70,DAD,HPH,17-04-2025,0,PREMIUM_ECONOMY,1612000
Vietnam Airlines,08:25,14:55,390,HUI,CXR,21-04-2025,1,ECONOMY,2521000
Vietnam Airlines,10:45,17:55,430,DLI,HUI,16-04-2025,1,BUSINESS,7998000
VietJet Air,08:00,09:05,65,PQC,CXR,19-04-2025,0,PREMIUM_ECONOMY,3169800
Vietnam Airlines,18:15,20:20,125,SGN,THD,21-04-2025,0,ECONOMY,1475000
Vietnam Airlines,13:20,14:25,65,PQC,SGN,15-04-2025,0,ECONOMY,1163000
Vietnam Airlines,15:40,21:55,375,TBB,DAD,15-04-2025,1,ECONOMY,4257000
VietJet Air,15:40,17:05,85,DAD,SGN,16-04-2025,0,ECONOMY,1132900
Vietnam Airlines,01:35,10:05,510,DAD,DLI,20-04-2025,1,ECONOMY,2736000
Vietnam Airlines,15:35,17:00,85,VCL,HAN,15-04-2025,0,BUSINESS,3334000
Vietnam Airlines,13:50,20:40,410,PQC,DAD,20-04-2025,1,ECONOMY,3444000
Vietnam Airlines,12:35,17:50,315,HUI,DLI,19-04-2025,1,ECONOMY,2735000
Vietnam Airlines,08:50,15:15,385,DAD,HUI,19-04-2025,1,ECONOMY,2169000
Vietnam Airlines,08:00,13:25,325,HAN,BMV,20-04-2025,1,ECONOMY,4187000
Vietnam Airlines,15:40,22:15,395,TBB,SGN,20-04-2025,1,ECONOMY,7072000
Vietnam Airlines,13:30,21:20,470,VII,DAD,17-04-2025,1,ECONOMY,2566000
Vietnam Airlines,13:55,15:05,70,VCS,SGN,19-04-2025,0,PREMIUM_ECONOMY,2539000
Vietnam Airlines,13:30,20:20,410,VII,THD,15-04-2025,1,ECONOMY,3461000
Vietnam Airlines,13:10,17:20,250,BMV,CXR,21-04-2025,1,ECONOMY,2506000
Vietnam Airlines,14:15,15:45,90,VCL,SGN,18-04-2025,0,ECONOMY,1382000
Vietnam Airlines,16:05,17:50,105,HUI,SGN,19-04-2025,0,ECONOMY,2088000
Vietnam Airlines,10:05,15:35,330,PQC,CXR,20-04-2025,1,ECONOMY,2102000
VietJet Air,15:45,17:05,80,SGN,VCL,17-04-2025,0,ECONOMY,816900
Vietnam Airlines,15:35,17:00,85,VCL,HAN,20-04-2025,0,BUSINESS,2784000
Bamboo Airways,07:55,21:05,790,VCS,PQC,16-04-2025,1,ECONOMY,1934000
Vietnam Airlines,08:50,17:50,540,DAD,DLI,21-04-2025,1,ECONOMY,5987000
VietJet Air,15:45,17:10,85,SGN,HUI,18-04-2025,0,ECONOMY,946900
Bamboo Airways,13:00,14:30,90,UIH,HPH,16-04-2025,0,BUSINESS,2114000
Vietnam Airlines,05:50,07:20,90,HAN,DAD,20-04-2025,0,ECONOMY,1857000
Vietnam Airlines,06:35,13:10,395,VKG,PQC,20-04-2025,1,ECONOMY,2756000
Bamboo Airways,10:15,12:05,110,DLI,HAN,17-04-2025,0,ECONOMY,2716000
Vietnam Airlines,12:00,16:30,270,UIH,VCS,17-04-2025,1,ECONOMY,2923000
Bamboo Airways,07:20,18:25,665,HAN,VDO,16-04-2025,1,ECONOMY,2276000
VietJet Air,18:00,20:10,130,SGN,HAN,21-04-2025,0,PREMIUM_ECONOMY,4677000
Vietnam Airlines,06:25,15:40,555,HPH,PQC,17-04-2025,1,ECONOMY,2476000
Vietnam Airlines,18:35,19:50,75,SGN,CXR,15-04-2025,0,ECONOMY,901000
Vietnam Airlines,09:00,15:15,375,VII,HUI,20-04-2025,1,ECONOMY,2257000
Vietnam Airlines,06:50,17:55,665,DAD,HUI,17-04-2025,1,ECONOMY,2283000
Bamboo Airways,11:50,14:20,150,VCS,HAN,18-04-2025,0,PREMIUM_ECONOMY,5863000
Vietnam Airlines,12:35,18:10,335,HUI,VII,15-04-2025,1,ECONOMY,3441000
Bamboo Airways,09:25,16:20,415,CXR,PXU,20-04-2025,1,ECONOMY,4210000
Vietnam Airlines,17:00,18:10,70,VCS,SGN,19-04-2025,0,ECONOMY,1322000
Vietnam Airlines,09:10,18:10,540,DAD,VII,15-04-2025,1,BUSINESS,9323000
VietJet Air,21:35,23:35,120,THD,SGN,16-04-2025,0,PREMIUM_ECONOMY,4637000
Vietnam Airlines,16:30,22:10,340,VII,DAD,16-04-2025,1,BUSINESS,9318000
Vietnam Airlines,06:55,09:00,125,SGN,THD,18-04-2025,0,BUSINESS,4654000
VietJet Air,20:00,22:10,130,HAN,SGN,17-04-2025,0,ECONOMY,1312000
Bamboo Airways,19:50,21:20,90,HAN,DAD,15-04-2025,0,BUSINESS,2775000
VietJet Air,14:50,16:10,80,HAN,DAD,15-04-2025,0,PREMIUM_ECONOMY,3214800
Vietnam Airlines,09:10,18:10,540,DAD,VII,16-04-2025,1,BUSINESS,8528000
VietJet Air,05:20,06:20,60,SGN,BMV,21-04-2025,0,PREMIUM_ECONOMY,3037000
Vietnam Airlines,06:25,08:40,135,HPH,SGN,19-04-2025,0,BUSINESS,4354000
Vietnam Airlines,06:55,09:00,125,SGN,THD,18-04-2025,0,ECONOMY,1725000
Vietnam Airlines,13:30,22:10,520,VII,CXR,19-04-2025,1,ECONOMY,2280000
Vietnam Airlines,18:10,19:15,65,SGN,PQC,16-04-2025,0,BUSINESS,3334000
Vietnam Airlines,12:45,14:40,115,HPH,CXR,21-04-2025,0,BUSINESS,4344000
VietJet Air,13:00,14:50,110,CXR,HAN,19-04-2025,0,PREMIUM_ECONOMY,4687000
Vietnam Airlines,21:15,22:55,100,HUI,SGN,15-04-2025,0,BUSINESS,3684000
Bamboo Airways,13:45,15:45,120,SGN,THD,17-04-2025,0,PREMIUM_ECONOMY,3058000
Vietnam Airlines,10:05,19:20,555,PQC,UIH,16-04-2025,1,ECONOMY,2281000
Vietnam Airlines,13:30,20:15,405,VII,HAN,21-04-2025,1,ECONOMY,4786000
Bamboo Airways,09:55,12:10,135,CAH,HAN,16-04-2025,0,ECONOMY,4172000
Vietnam Airlines,07:55,09:40,105,DAD,SGN,19-04-2025,0,BUSINESS,3694000
Bamboo Airways,21:10,23:15,125,PQC,HAN,20-04-2025,0,PREMIUM_ECONOMY,3776000
Vietnam Airlines,14:35,16:25,110,DAD,SGN,18-04-2025,0,BUSINESS,3694000
Vietnam Airlines,10:00,12:15,135,HAN,SGN,21-04-2025,0,ECONOMY,1956000
Vietnam Airlines,08:25,22:20,835,HUI,DAD,16-04-2025,1,ECONOMY,2107000
Vietnam Airlines,14:30,19:15,285,BMV,HAN,18-04-2025,1,ECONOMY,2724000
Vietnam Airlines,07:05,08:30,85,SGN,DAD,17-04-2025,0,BUSINESS,4024000
Vietnam Airlines,09:00,15:40,400,CXR,PQC,19-04-2025,1,ECONOMY,3175000
Vietnam Airlines,09:00,19:10,610,VII,VDH,21-04-2025,1,ECONOMY,2352000
Vietnam Airlines,10:45,18:40,475,DLI,DAD,20-04-2025,1,ECONOMY,4335000
Vietnam Airlines,11:40,19:05,445,CXR,PQC,17-04-2025,1,ECONOMY,1921000
Vietnam Airlines,10:20,19:15,535,VCS,PQC,15-04-2025,1,ECONOMY,2629000
Vietnam Airlines,06:25,19:05,760,HPH,VDH,17-04-2025,1,ECONOMY,2466000
Vietnam Airlines,05:45,07:15,90,SGN,DAD,15-04-2025,0,ECONOMY,1383000
Vietnam Airlines,06:45,08:05,80,SGN,DAD,15-04-2025,0,ECONOMY,1570000
Vietnam Airlines,06:40,18:25,705,VCS,DAD,21-04-2025,1,ECONOMY,2837000
Bamboo Airways,08:20,09:40,80,SGN,DAD,21-04-2025,0,ECONOMY,990000
Vietnam Airlines,19:10,20:40,90,SGN,DAD,20-04-2025,0,ECONOMY,1378000
Vietnam Airlines,12:35,21:15,520,HUI,DAD,18-04-2025,1,ECONOMY,2316000
Vietnam Airlines,06:25,14:55,510,HPH,CXR,17-04-2025,1,ECONOMY,1840000
Vietnam Airlines,11:20,20:40,560,VII,DAD,18-04-2025,1,ECONOMY,2581000
VietJet Air,17:20,18:20,60,BMV,SGN,15-04-2025,0,PREMIUM_ECONOMY,3047000
Vietnam Airlines,14:00,20:50,410,HAN,VDO,21-04-2025,1,ECONOMY,4146000
Vietnam Airlines,10:05,16:40,395,PQC,DAD,16-04-2025,1,BUSINESS,8438000
Bamboo Airways,20:20,21:35,75,HUI,HAN,19-04-2025,0,PREMIUM_ECONOMY,2871000
VietJet Air,17:45,19:10,85,HUI,SGN,19-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,09:15,16:40,445,VII,DAD,21-04-2025,1,ECONOMY,2571000
Vietnam Airlines,06:55,09:00,125,SGN,THD,16-04-2025,0,ECONOMY,1301000
Bamboo Airways,14:05,14:55,50,VCS,SGN,20-04-2025,0,BUSINESS,2228000
VietJet Air,05:55,07:45,110,SGN,VII,20-04-2025,0,PREMIUM_ECONOMY,4697000
Vietnam Airlines,08:55,17:00,485,PQC,CXR,19-04-2025,1,ECONOMY,2786000
VietJet Air,12:25,13:30,65,UIH,SGN,18-04-2025,0,ECONOMY,906900
Vietnam Airlines,16:55,23:25,390,DLI,HPH,18-04-2025,1,ECONOMY,3431000
Vietnam Airlines,13:00,19:10,370,SGN,VDH,20-04-2025,1,ECONOMY,3290000
Bamboo Airways,07:35,13:35,360,PQC,VCS,19-04-2025,1,ECONOMY,2534000
VietJet Air,10:35,11:35,60,SGN,PQC,20-04-2025,0,PREMIUM_ECONOMY,3047000
Vietnam Airlines,16:15,18:10,115,SGN,VII,20-04-2025,0,ECONOMY,1495000
Vietnam Airlines,11:35,19:00,445,PQC,HPH,17-04-2025,1,ECONOMY,2280000
Vietravel Airlines,15:15,16:25,70,UIH,SGN,19-04-2025,0,ECONOMY,965800
VietJet Air,13:10,14:35,85,HUI,SGN,19-04-2025,0,PREMIUM_ECONOMY,3199800
Vietnam Airlines,11:10,18:15,425,PXU,HAN,18-04-2025,1,ECONOMY,5417000
VietJet Air,07:50,09:00,70,TBB,SGN,18-04-2025,0,PREMIUM_ECONOMY,2987000
VietJet Air,18:10,20:25,135,PQC,HAN,15-04-2025,0,ECONOMY,4013900
Vietnam Airlines,14:05,15:25,80,SGN,UIH,19-04-2025,0,ECONOMY,1560000
Bamboo Airways,16:35,18:05,90,SGN,VCL,15-04-2025,0,PREMIUM_ECONOMY,2390000
Bamboo Airways,20:20,21:35,75,HUI,HAN,21-04-2025,0,PREMIUM_ECONOMY,2896000
Vietnam Airlines,19:20,20:55,95,HAN,DAD,16-04-2025,0,BUSINESS,3684000
Vietnam Airlines,11:05,19:45,520,UIH,DLI,15-04-2025,1,ECONOMY,3373000
Bamboo Airways,22:25,23:55,90,DAD,SGN,16-04-2025,0,ECONOMY,1089000
VietJet Air,14:55,16:55,120,SGN,HPH,15-04-2025,0,PREMIUM_ECONOMY,4702000
Bamboo Airways,14:45,16:20,95,HAN,PXU,15-04-2025,0,PREMIUM_ECONOMY,2775000
Bamboo Airways,12:25,13:45,80,DAD,HAN,17-04-2025,0,ECONOMY,1371000
VietJet Air,10:55,12:15,80,DAD,HAN,18-04-2025,0,PREMIUM_ECONOMY,3199800
VietJet Air,21:35,23:35,120,THD,SGN,19-04-2025,0,PREMIUM_ECONOMY,4637000
Bamboo Airways,10:45,18:00,435,PQC,VDH,17-04-2025,1,ECONOMY,3072000
Bamboo Airways,15:20,17:30,130,PQC,HAN,19-04-2025,0,BUSINESS,3781000
Bamboo Airways,15:20,17:30,130,PQC,HAN,16-04-2025,0,BUSINESS,3781000
Vietnam Airlines,05:00,12:50,470,HAN,VII,16-04-2025,1,ECONOMY,3072000
Vietnam Airlines,10:25,11:55,90,SGN,HUI,19-04-2025,0,BUSINESS,4684000
Bamboo Airways,15:20,17:30,130,HAN,PQC,20-04-2025,0,BUSINESS,3781000
Vietnam Airlines,11:25,22:10,645,PXU,DAD,15-04-2025,1,ECONOMY,3032000
Bamboo Airways,12:50,14:45,115,HAN,CXR,16-04-2025,0,BUSINESS,3612000
Vietnam Airlines,09:15,18:20,545,VII,VCL,15-04-2025,1,ECONOMY,2781000
Vietnam Airlines,21:30,23:55,145,VDO,SGN,21-04-2025,0,ECONOMY,1286000
Vietnam Airlines,10:15,17:50,455,DAD,DLI,19-04-2025,1,BUSINESS,9533000
Vietnam Airlines,08:25,15:50,445,HUI,VII,15-04-2025,1,ECONOMY,3584000
VietJet Air,18:45,20:40,115,BMV,HAN,16-04-2025,0,PREMIUM_ECONOMY,4657000
Bamboo Airways,10:25,21:20,655,UIH,VII,21-04-2025,1,ECONOMY,2673000
Vietnam Airlines,17:30,23:15,345,PXU,HAN,19-04-2025,1,BUSINESS,8523000
Vietnam Airlines,17:30,23:15,345,PXU,HAN,15-04-2025,1,ECONOMY,4177000
Bamboo Airways,21:10,23:15,125,PQC,HAN,20-04-2025,0,BUSINESS,3776000
VietJet Air,19:15,21:05,110,SGN,VII,16-04-2025,0,ECONOMY,956900
Vietnam Airlines,08:50,10:00,70,SGN,VCS,20-04-2025,0,PREMIUM_ECONOMY,3094000
Vietnam Airlines,13:30,15:35,125,VII,SGN,21-04-2025,0,BUSINESS,4689000
Vietnam Airlines,21:30,23:55,145,VDO,SGN,19-04-2025,0,ECONOMY,1079000
Vietnam Airlines,06:50,08:30,100,DAD,HAN,17-04-2025,0,BUSINESS,3679000
Vietnam Airlines,06:50,08:00,70,VCS,SGN,19-04-2025,0,ECONOMY,1028000
VietJet Air,15:20,17:20,120,THD,SGN,20-04-2025,0,ECONOMY,1312000
VietJet Air,08:45,10:55,130,SGN,HAN,20-04-2025,0,ECONOMY,1683000
Bamboo Airways,21:35,23:45,130,SGN,HAN,20-04-2025,0,PREMIUM_ECONOMY,3776000
Vietnam Airlines,08:00,12:50,290,DLI,VII,20-04-2025,1,BUSINESS,8988000
Vietnam Airlines,12:00,20:40,520,UIH,DAD,17-04-2025,1,ECONOMY,2351000
VietJet Air,09:55,11:05,70,PXU,SGN,18-04-2025,0,PREMIUM_ECONOMY,3017000
VietJet Air,13:10,14:35,85,SGN,HUI,17-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,06:50,19:10,740,VCS,VDH,17-04-2025,2,ECONOMY,5479000
Vietnam Airlines,11:20,13:25,125,VII,SGN,16-04-2025,0,BUSINESS,5019000
Vietnam Airlines,10:45,14:55,250,DAD,DLI,19-04-2025,1,ECONOMY,3237000
VietJet Air,13:35,14:55,80,DAD,HAN,20-04-2025,0,ECONOMY,1396900
